cycle_index,filename,ambient_temperature,t0_s,n_tail_points,T_first_tail,T_last_tail,T0_fit,tau_curvefit,tau_stderr,tau_loglinear,rel_diff_pct,rmse_K,capacity_Ah,flag,tau_fixedwindow,tail_duration_s,sampling_dt_median_s,window_over_tau,tau_inf,tau_inf_stderr,scan_n_points,scan_too_short,tau1,tau1_stderr,tau2,tau2_stderr,A1,A1_stderr,A2,A2_stderr
99,05468.csv,24.0,2681.141,35,40.29820369046157,35.468157504838004,40.924429461933066,894.9604415178834,12.071855944725868,884.4550347695083,1.1738403465696836,0.1177510705282937,1.4908444050400238,,1323.1583303953723,339.8589999999999,9.686999999999898,0.3797475108772266,886.1503955722034,4.883014652400741,11.0,,,,,,,,,
100,05472.csv,24.0,2672.343,36,40.37715944853521,35.41772195105018,41.00340500495993,895.6443233757813,11.367060934564968,885.6008775560682,1.1213654301808331,0.1155773701189763,1.485868384561201,,1318.9425627197743,349.40700000000015,9.672000000000024,0.3901180310986029,887.0723303513598,5.960496022763593,11.0,,,,,,,,,
101,05476.csv,24.0,2662.828,36,40.41806656183361,35.44065808413917,41.04585628361998,895.3965293929735,11.17752594931686,885.609860033053,1.092998357560682,0.1138982266815558,1.480413677976106,,1306.844337244618,349.4369999999999,9.702999999999976,0.3902594979197627,887.8333028448445,5.292164929404087,11.0,,,,,,,,,
102,05480.csv,24.0,2653.047,36,40.43385257537589,35.439411621482165,41.064035780521365,891.9277981618417,11.306159524713502,881.9889173830124,1.114314499370027,0.1162045442300932,1.4752095869031632,,1330.7683971708047,349.59400000000005,9.686999999999898,0.3919532508354064,889.2946667707196,5.502786956664057,11.0,,,,,,,,,
103,05484.csv,24.0,2672.11,35,40.55105049546571,35.71444213967455,41.193459661065425,910.9693332460434,12.635400606682715,900.3549786705804,1.1651714484878506,0.1214097959452264,1.4859035988304024,,1369.6489040911829,339.8899999999999,9.702999999999976,0.3731080592898499,900.9396560718635,5.582544203885042,11.0,,,,,,,,,
104,05487.csv,24.0,2690.329,34,40.98324457250864,36.322325809442454,41.59936185940607,947.9605870999424,13.203847941045831,937.568884288567,1.096216757615038,0.1160252497166548,1.4960918298136696,,1393.7916583628444,329.78099999999995,9.688000000000102,0.3478847163982689,936.5649626271925,5.999418343742673,11.0,,,,,,,,,
105,05491.csv,24.0,2662.952999999994,35,40.98269272535075,36.14370701766192,41.62036156340473,932.0585843248408,12.701258906529535,921.7334490814428,1.1077774956471491,0.1197696472109323,1.4808005946928984,,1401.7666489878443,339.2190000000119,9.672000000006165,0.3639460069408978,924.5195744324251,5.106133379290296,11.0,,,,,,,,,
106,05495.csv,24.0,2643.344,36,40.82122955488763,35.81782913450557,41.46390704386334,916.2530218860732,11.801190342377634,906.0061962580472,1.118340172775989,0.1181940951950399,1.4697543268466824,,1357.243719920585,349.3589999999999,9.672000000000024,0.3812909662015163,908.1592587441993,5.469595328416575,11.0,,,,,,,,,
107,05499.csv,24.0,2615.297,36,40.66802156519944,35.64502538652201,41.319779934747686,898.8626896592656,11.80848615342807,888.4497978603515,1.1584518880031964,0.12133945665567,1.4539012274845928,,1350.361159976454,349.1709999999998,9.672000000000024,0.3884586645067681,892.0156749758913,6.0658101617916795,11.0,,,,,,,,,
108,05503.csv,24.0,2614.86,38,40.688554977177255,35.3909783963713,41.33732580199475,896.0325899793312,10.625482225685744,886.0230622415659,1.1170941603805074,0.1180935738153309,1.454146206723569,,1342.5668097443156,368.5149999999999,9.672000000000024,0.4112741033320009,890.2567819117791,4.834244468553581,12.0,,,,,,,,,
109,05507.csv,24.0,2616.5,37,41.03738211851177,35.90172424296188,41.69782505587659,923.33526308131,11.737801559391391,913.0630071221142,1.1125163708051036,0.1218693044276186,1.455023751906683,,1404.0110606345215,358.797,9.672000000000024,0.3885879965232129,917.1601443665008,5.7319940413572,12.0,,,,,,,,,
110,05511.csv,24.0,2606.5,38,41.18169248503347,35.87657254499655,41.83253125980549,924.8003953228476,10.940569171126738,914.8378932158367,1.0772597154365384,0.1181933938776145,1.449042163761236,,1381.826317534778,368.4850000000006,9.672000000005935,0.3984481428247687,918.7539434032274,5.245607025073396,12.0,,,,,,,,,
111,05515.csv,24.0,2587.782,39,40.83973737013426,35.37052396634794,41.48429440174946,897.5350645559787,9.8530049618524,887.9219325302199,1.071059216000046,0.1139267293508101,1.4386709371480566,,1310.001076368443,378.46799999999985,9.672000000000024,0.4216748904258492,892.5311662242457,4.082400863418792,13.0,,,,,,,,,
112,05519.csv,24.0,2577.828,39,40.75901463474717,35.31944751936039,41.41360273237554,893.7017866570328,9.97327945239301,884.5124439976593,1.028233667714492,0.1157921484154712,1.433445432156979,,1332.1550558254112,378.5309999999999,9.71049999999991,0.4235540374333671,888.8107112997473,4.056116131631007,13.0,,,,,,,,,
113,05523.csv,24.0,2577.938,39,41.09252037199583,35.63996182249638,41.76689601834209,912.0371450863576,10.580502180826224,902.2191951836228,1.076485750128634,0.1208623468405348,1.4333958900838095,,1383.5200428163475,378.4059999999999,9.695500000000038,0.4149019609987157,906.8900717279619,4.2860515553510625,13.0,,,,,,,,,
114,05527.csv,24.0,2568.594,40,41.25774435465926,35.68616080887089,41.90740520895594,922.9765919486504,9.700489187674757,913.9706540631807,0.975749327126007,0.1129780916707614,1.42806487344776,,1369.4294660688042,387.8119999999999,9.672000000000024,0.420175336387703,919.1534314202593,3.8984838941743196,13.0,,,,,,,,,
115,05531.csv,24.0,2559.688,40,41.155158087194785,35.572241943508665,41.79934064856304,913.7411043159204,9.588031339512757,904.7479588740432,0.9842115451958252,0.1129577362803158,1.4229203181741186,,1345.224742040111,387.578,9.672000000000024,0.4241660993133972,908.3241392395878,3.412432313523561,13.0,,,,,,,,,
116,05535.csv,24.0,2550.109,40,41.01397034916561,35.41162230145362,41.6886447199612,902.1327671843708,9.93788982625916,892.6134096974622,1.0552058225996348,0.1191066133557529,1.417429032731308,,1367.6482838755755,387.875,9.672000000000024,0.429953344018962,899.3832085125488,3.8938587339142607,13.0,,,,,,,,,
117,05539.csv,24.0,2540.766,40,40.92737270093076,35.29541793323776,41.59846923054432,891.9564492534439,9.923301349094944,882.0363141087388,1.1121770746775963,0.1208388828928153,1.412409228794446,,1346.5859568548592,388.3589999999999,9.702999999999976,0.4354013027486391,888.6272379599651,4.4976003572828285,13.0,,,,,,,,,
118,05543.csv,24.0,2540.797,40,41.230190912588974,35.60791877576871,41.90044093060182,911.932895415626,10.017722505127182,902.4358519794658,1.0414191092242484,0.1191649334937913,1.412578792940193,,1381.1994010254346,387.65700000000015,9.655999999999947,0.4250937782251183,908.1448859995745,3.8923206577162555,13.0,,,,,,,,,
119,05547.csv,24.0,2531.672,41,41.42809571770269,35.72414943395157,42.07826595377701,931.5670646938788,9.3289619846553,922.8739314885054,0.9331730945457984,0.1114650102122765,1.4075983731469897,,1380.69825628034,397.703,9.6875,0.4269182703777625,928.2592605488421,4.18857455596273,13.0,,,,,,,,,
120,05551.csv,24.0,2577.938,38,41.16227508676352,35.903997506455866,41.809540995988776,935.298997910872,11.617880290845015,924.9142818904218,1.110309755879793,0.1228126874335822,1.4333920485221476,,1450.5281301658897,368.09299999999985,9.655999999999947,0.3935564999237567,928.6938141827668,5.164412263510951,12.0,,,,,,,,,
121,05553.csv,24.0,2587.047,38,41.3399940960528,36.116700375002374,41.983445901141856,952.7900735569132,11.404301306556512,942.7275884234272,1.0561072593799257,0.117736769680245,1.4382550176792908,,1445.9148177279012,368.3910000000001,9.688000000000102,0.3866444563436091,948.8742906888754,5.320385331876161,12.0,,,,,,,,,
122,05557.csv,24.0,2549.656,40,41.01305475345114,35.48818285942285,41.66718750487203,916.1726124255514,9.94153584913574,906.691841308333,1.0348236771800272,0.1158366183798895,1.4173547174485526,,1378.0142399270808,387.9690000000001,9.672000000000024,0.4234671444422014,913.0524391267185,4.715038889196016,13.0,,,,,,,,,
123,05561.csv,24.0,2531.313,41,40.775048649568944,35.09068818463004,41.439304552212825,894.5722371662456,9.328952754447595,885.2539087876928,1.0416518634728311,0.1155792872309051,1.406981663677643,,1343.056235081574,397.7649999999999,9.680000000000064,0.444642683367872,892.8625355065803,4.2166592624797214,13.0,,,,,,,,,
124,05565.csv,24.0,2520.938,41,40.7895932692686,35.08313938846722,41.46707974055221,887.3603529014586,9.387672212059046,877.7817741278902,1.0794463311605749,0.1180676919271848,1.4012037783587623,,1340.1883970744395,397.4369999999999,9.686999999999898,0.447886812500102,887.030352736928,4.12479274007704,13.0,,,,,,,,,
125,05569.csv,24.0,2512.703,42,40.830779173282274,34.98209371471252,41.517023151056826,885.3373558455453,9.058423758886708,876.0872468534516,1.0448117806188533,0.1183709932246271,1.3967008232726328,,1353.1739507866043,407.1089999999999,9.672000000000024,0.4598348836316623,884.5804680942198,3.8033479726752253,14.0,,,,,,,,,
126,05573.csv,24.0,2503.203,41,40.83488573410104,35.084719139558686,41.51232605622342,885.2423898271322,9.477239772161695,875.4329653415942,1.1081060507567364,0.1199426887701547,1.391284788852726,,1340.1366114192444,397.2190000000001,9.671499999999924,0.4487121319140263,884.9570543075621,4.630160224580549,13.0,,,,,,,,,
127,05577.csv,24.0,2494.235,42,40.820851086368954,34.94908275625882,41.517244230140875,880.2567383772268,9.22512231622965,870.6066041907895,1.0962863180380236,0.1217384137090546,1.3862287677978349,,1341.2228215805922,407.1399999999999,9.670999999999822,0.4625241503411512,876.8389616237617,3.935507204410473,14.0,,,,,,,,,
128,05581.csv,24.0,2483.906,43,40.72672159027622,34.70452784918293,41.43408945853563,869.6479418192496,8.857602881800675,859.9603972532863,1.1139616504694507,0.1225748797551742,1.3804366761974138,,1328.0985011601265,417.2809999999999,9.695500000000038,0.4798275025259922,868.4034931360399,3.868741326764862,14.0,,,,,,,,,
129,05585.csv,24.0,2474.625,43,40.669286753855005,34.667131314804806,41.3658287534496,868.5528859694631,8.631258968204307,859.2208356093226,1.0744366302719928,0.1192295118037021,1.3752364150256224,,1325.5351156297688,417.0149999999999,9.680000000000064,0.4801262038690197,870.4553771879197,4.410091880990999,14.0,,,,,,,,,
130,05589.csv,24.0,2466.015,43,40.765870433975586,34.73478777612848,41.46591516693847,870.2510949770073,8.882793119867847,860.4384590322123,1.1275637573376658,0.1229518743423668,1.3705128024895008,,1334.2253150421964,416.8910000000001,9.66450000000009,0.479046797420019,869.0868848999762,4.058855392896103,14.0,,,,,,,,,
131,05593.csv,24.0,2466.094,43,40.86027374742509,34.79017756073964,41.57146466543897,870.707758830197,8.860288559579303,861.1436253081682,1.0984321002121624,0.1233366894003316,1.37050855662704,,1347.8961697702928,417.1709999999998,9.688000000000102,0.4791171271523668,871.9033481851866,3.889930010614914,14.0,,,,,,,,,
132,05597.csv,24.0,2455.953,44,40.79039144301702,34.602741893421936,41.51340105483548,864.5035436976407,8.704837788560729,854.62304757843,1.1429098459157203,0.1258934593504025,1.3647355108681518,,1336.4115202440985,427.0160000000001,9.672000000000024,0.4939436085751298,863.4339768587097,3.7039545722014524,15.0,,,,,,,,,
133,05601.csv,24.0,2475.062,43,41.10059497641568,35.2008024262739,41.78835270360997,905.5480722118776,9.247083375436716,896.453497761459,1.0043171345066666,0.1215745035820114,1.375392016895762,,1400.0267488041673,416.5940000000001,9.679499999999962,0.4600462557249269,905.3038581997426,3.3731335656006975,14.0,,,,,,,,,
134,05603.csv,24.0,2494.093,42,41.22973564250279,35.37656984223691,41.8935336862081,913.2898449866872,8.978755635519713,904.2975055933616,0.9846095894624248,0.1134826527730809,1.3861115151535393,,1352.35274790523,407.15700000000015,9.672000000000024,0.4458135631694614,909.3625005657416,3.4540711729474407,14.0,,,,,,,,,
135,05605.csv,24.0,2465.063,44,41.14643256883378,35.02073678939035,41.81784688793734,897.42325142539,8.008591087139044,889.1323370636178,0.9238577614970056,0.1103628878441682,1.369850003583894,,1317.8489080557647,426.6399999999999,9.688000000000102,0.4754055562103628,895.6400920575514,3.147038643695595,15.0,,,,,,,,,
136,05609.csv,24.0,2455.906,44,41.15367741442781,34.920082190571925,41.861208129799365,881.881479335598,8.48635940509035,872.5265201122916,1.0607955198644574,0.1209700677266558,1.3647827949260758,,1346.688558218305,427.1100000000001,9.702999999999976,0.4843167817990476,882.2720442036833,3.495325691265171,15.0,,,,,,,,,
137,05613.csv,24.0,2437.203,45,40.838069353579186,34.51525447844097,41.54173997019491,864.5390080200343,7.877750783767218,855.7917517283477,1.01178272010185,0.1173691598958439,1.3543220466259964,,1312.187803950922,436.25,9.672000000000024,0.5046041832156295,865.0053722177604,3.2654838732209335,15.0,,,,,,,,,
138,05617.csv,24.0,2437.719,45,41.22951081564833,34.95922357150939,41.92765933543345,897.2171160996637,8.167530582362078,888.6093446772935,0.9593855565071552,0.1166175026475792,1.3546417018378962,,1380.141469490435,436.3119999999999,9.655999999999947,0.4862947799042366,898.8110831017113,3.6155789485347314,15.0,,,,,,,,,
139,05621.csv,24.0,2437.844,45,41.436115034347615,35.09464992185514,42.144110679903626,897.9804789966047,8.27916926806571,889.1643729684555,0.981770342936656,0.1194771484335641,1.354703921319241,,1374.9260218398977,436.3899999999999,9.672000000000024,0.4859682478706197,898.5015796550782,3.3980317844958847,15.0,,,,,,,,,
140,05625.csv,24.0,2428.391,45,41.257631694488545,34.87110957277296,41.965759747626755,881.9335618015101,8.07589225863304,872.9447553232233,1.01921583071695,0.1190971974224352,1.349314997503458,,1347.4185416873263,436.59299999999985,9.672000000000024,0.4950406911697283,883.213814407939,3.3970503992862104,15.0,,,,,,,,,
141,05629.csv,24.0,2419.218,45,41.02297375021572,34.64809421735341,41.76466708227323,863.9364677998059,8.223264342083162,854.7438218593793,1.064041892320806,0.1241876345047904,1.3441891937970554,,1351.1313749490728,435.875,9.672000000000024,0.5045220525417181,867.0633149534874,3.6727913620907353,15.0,,,,,,,,,
142,05633.csv,24.0,2409.547,46,40.97919183608427,34.44831392782199,41.710273952042805,856.1574882452816,7.861141664799846,846.9496966779943,1.075478716673829,0.1236100542444978,1.3389913790695755,,1316.7326366838731,446.078,9.672000000000024,0.5210233001807286,857.2388192590059,3.6590346538130327,15.0,,,,,,,,,
143,05637.csv,24.0,2409.297,46,41.27361521074391,34.76318323355694,41.99972152272633,879.3198838346636,7.964604993804869,870.4563762627268,1.0079958084518166,0.1216357843708581,1.3389145230206971,,1362.063725447392,446.297,9.688000000000102,0.5075479449568733,881.607663547228,3.7081864466978347,15.0,,,,,,,,,
144,05641.csv,24.0,2400.859,46,41.19634249808303,34.67711120224962,41.92249732283753,872.2976322426082,7.828525915166194,863.4777098876256,1.0111138708822698,0.1207399989116162,1.3340066759761655,,1328.4415917523454,446.578,9.672000000000024,0.5119559924195636,872.4413040021485,3.6945648435919325,15.0,,0.2274253720335615,0.0,872.4413040021485,,0.0004151460951532099,0.0,17.92185435942234,0.02338437135615171
145,05645.csv,24.0,2391.469,47,41.0303324507598,34.35552173340636,41.7672249918068,854.357596496423,7.529462266784647,845.2409421544902,1.0670771090839044,0.1225254667720033,1.3286444309174914,,1316.6373516095498,455.8910000000001,9.672000000000024,0.5336067729362184,857.0851534381043,3.5872882557300834,16.0,,0.25033728249178644,5.26014354297679e-18,857.0851534381043,,0.00033644242112888627,0.0,17.75449748964773,0.023689580500065588
146,05649.csv,24.0,2381.5,47,40.8467650871533,34.13298084323835,41.57447629222088,838.7530234419049,7.258534892364646,829.7552238321922,1.072759126731893,0.1205891392737054,1.323170899227622,,1277.1168159947836,455.828,9.672000000000024,0.5434591438245615,841.2943781733984,3.055231271065989,16.0,,0.20601604705978005,5.198996718554077e-18,841.2943781733984,,0.0002489794656827162,0.0,17.562342145721132,0.023414199684380566
147,05653.csv,24.0,2372.375,48,40.79060476149687,33.97306701477755,41.509624053450445,837.206073096356,6.874133069413352,828.708975611526,1.0149350032070452,0.11708053131511,1.3181691588445197,,1263.870182594168,464.9059999999999,9.672000000000024,0.5553065307810934,839.9453576587057,3.2462560314286524,16.0,,0.20403400964950968,0.0,839.9453576587057,,0.00022472110454281602,0.0,17.49635579532395,0.022594201139811
148,05657.csv,24.0,2372.578,48,41.13461978214925,34.37394890213937,41.86215135482391,866.5784827986834,7.3412125391675715,858.0480068415623,0.984385849227557,0.1203796159609376,1.3184664436640334,,1326.3112044164925,465.9369999999999,9.688000000000102,0.5376743240787837,867.1178913943693,3.2106269517465558,16.0,,0.19552195240910386,5.115243339393679e-18,867.1178913943693,,0.00038241189808912654,0.0,17.859634335088302,0.02303700799720278
149,05661.csv,24.0,2372.516,47,41.13136853252453,34.44341685363402,41.86452169044798,860.9365981354266,7.595900540751968,851.9109886767747,1.048347750368514,0.1226150482837764,1.318293040102702,,1319.6233148033286,455.8119999999999,9.663499999999884,0.5294373604132694,861.3652432305838,3.0302122759752104,16.0,,0.1934655463273467,0.0,861.3652432305838,,0.00037574565639066256,0.0,17.86253396411814,0.02364397021326882
150,05665.csv,24.0,2382.375,47,40.66184230912503,33.98038017264453,41.387350833913835,833.2829201063845,7.372465546444517,824.1336950181482,1.0979734334490212,0.1225089255527488,1.323872422244268,,1262.967864093915,455.8899999999999,9.672000000000024,0.5471010973581419,833.3445097724718,2.722485044962286,16.0,,0.1231533997451928,0.0,833.3445097724718,,0.0002225138161921717,0.0,17.387055675604255,0.02380489449317317
151,05668.csv,24.0,2447.266,43,41.032358216710854,34.97066611271971,41.74044900978747,882.6526921179525,9.149269796909858,872.6533384910256,1.132875219916131,0.1255885728173668,1.3601216766554785,,1356.0176109761103,417.2809999999999,9.679499999999962,0.4727578624370603,879.6108176289997,3.980145541130969,14.0,,,,,,,,,
152,05672.csv,24.0,2410.39,45,41.019823301570995,34.68949035902289,41.72348770204712,874.0435229569888,7.92485119963533,865.0516016488848,1.0287727180545083,0.1169996599401546,1.3395306867947354,,1314.4122033916594,436.0,9.657000000000153,0.4988309947369237,874.445007187008,3.5228861977787114,15.0,,,,,,,,,
153,05676.csv,24.0,2391.735,46,40.86027251163671,34.35560664546322,41.56583797249347,855.4115603794829,7.428538429538738,846.9039008257488,0.994569158027267,0.1161514848495177,1.3290286565120697,,1287.78039855566,446.2339999999999,9.672000000000024,0.5216600063272921,856.8366474568606,3.1766126640154746,15.0,,,,,,,,,
154,05680.csv,24.0,2382.281,47,40.83321648863263,34.179860361804735,41.54344582142971,848.4081292186835,7.154013085800657,839.6890478635758,1.0276989405013497,0.1163532218932293,1.3236741274998955,,1271.9495556612792,455.875,9.672000000000024,0.5373298348989474,849.1870712896782,3.0530056670474486,16.0,,0.162752864526027,0.0,849.1870712896782,,0.00025761965418179093,0.0,17.539803458724876,0.02251352917694885
155,05684.csv,24.0,2373.265,47,40.840213135259134,34.14567217244527,41.557251019541305,843.1287704429279,7.165981178648481,834.3881499324295,1.036688678753852,0.1179633844068429,1.318633896753293,,1266.4397450836327,456.578,9.672000000000024,0.5415281935642429,843.8647283271464,3.096304107257182,16.0,,0.15929783229151173,0.0,843.8647283271464,,0.0002604666254886166,0.0,17.553765300774977,0.02286216542800525
156,05688.csv,24.0,2363.906,48,40.8263251809212,33.99467216653128,41.53396482120752,839.1018353840548,6.790567978315263,830.6539082149269,1.006782110691162,0.1154267707998992,1.3134751321324272,,1261.015646347373,465.7190000000001,9.688000000000102,0.555020833421061,841.3455328407276,2.922189933619461,16.0,,0.1616123338992086,4.943916379272158e-18,841.3455328407276,,0.00021524949829383223,0.0,17.523099209398474,0.022265419963440974
157,05692.csv,24.0,2363.547,47,40.88724260645836,34.16712024760808,41.62066490913581,840.1564996211183,7.304460454993421,831.1722916288101,1.0693493410287045,0.1213023239257284,1.3132020634442203,,1273.0603725885533,455.8899999999999,9.672000000000024,0.5426250944979781,841.0188236368883,3.16540801456374,16.0,,0.17565070247659964,0.0,841.0188236368883,,0.00029133342505763965,0.0,17.616540664515657,0.023526712885060624
158,05696.csv,24.0,2353.782,48,40.834807423944554,33.97599952110498,41.55461447008173,835.9761414173979,6.846895228750636,827.2972387014075,1.038175886368634,0.1172854325319539,1.3077959946944353,,1254.648073721851,465.797,9.672000000000024,0.5571893465885773,837.6413686230308,2.8437856563842114,16.0,,0.16056289707796534,0.0,837.6413686230308,,0.00024580155298322554,0.0,17.546486582249905,0.022631496197876546
159,05700.csv,24.0,2345.094,48,40.81541479930496,33.982224969859004,41.52758546810366,836.8978460682146,6.895125899017246,828.1869928096335,1.0408502422972044,0.1177609549908023,1.3030329186405918,,1258.7392099907918,465.578,9.688000000000102,0.5563140139352817,838.6670622228107,3.2295406599290057,16.0,,0.14412898886625936,0.0,838.6670622228107,,0.00021403024480515925,0.0,17.518988195196787,0.022714509168771917
160,05704.csv,24.0,2345.813,48,40.941256412579776,34.078996220636874,41.669868621688394,840.7593271033062,6.977662633229176,832.0922764457491,1.0308598879798248,0.1191431837568646,1.3033573559038203,,1271.7334258344777,465.672,9.686999999999898,0.5538707511035221,842.7598983506471,3.2329430781728927,16.0,,0.19417228529636343,0.0,842.7598983506471,,0.0002819131609386825,0.0,17.66014450343112,0.022962568054527784
161,05708.csv,24.0,2346.016,47,41.06347487504059,34.30494727332375,41.803175883081465,846.1277025530426,7.474670606071363,836.9902373708303,1.0799156149410516,0.124031186861837,1.3034100438655642,,1304.9728183688592,456.4059999999999,9.695500000000038,0.5394055750956677,848.3730466065625,3.4117188991379166,16.0,,0.21479116988956015,0.0,848.3730466065625,,0.00031725075006803875,0.0,17.792475514221614,0.024032415573284036
162,05712.csv,24.0,2336.094,48,41.014143833978686,34.12626262781833,41.73372983365285,840.4462054200706,6.74281651994208,832.1317681206343,0.9892884572285654,0.1156585988359866,1.2978870806495706,,1255.2302173141131,465.5309999999999,9.702999999999976,0.5539093364902742,842.703815892123,3.092489380182677,16.0,,0.21636550512135244,0.0,842.703815892123,,0.00028082055286828174,0.0,17.722722259488517,0.022294179682040137
163,05716.csv,24.0,2336.234,48,41.04932638941744,34.13529495466968,41.794536879722585,837.70144111115,7.045832133908329,828.8881797050863,1.0520766675981306,0.1219323642987892,1.2980735056918902,,1271.0114877406368,465.797,9.672000000000024,0.5560417794938424,839.2220840160956,2.982967976627788,16.0,,0.20079445854584144,0.0,839.2220840160956,,0.00034282955745531044,0.0,17.787041311533006,0.02351365115481134
164,05720.csv,24.0,2327.578,48,40.9757424432751,34.0756490349882,41.71368130886115,836.8761851403464,7.075022639106444,828.0144250834684,1.0589093361990989,0.1221184503344427,1.293463613844243,,1283.4932867381733,465.8119999999999,9.702999999999976,0.5566080243063458,840.061697292825,3.3328930751953916,16.0,,0.2216183351783645,0.0,840.061697292825,,0.0002756605550672392,0.0,17.698057363051415,0.023582538183514277
165,05724.csv,24.0,2318.109,49,40.98234242711097,33.991349533915816,41.69728791310741,839.7056312931676,6.595530758340754,831.5608926779813,0.969951648727563,0.1159572783184674,1.288003392619118,,1263.750343187251,475.2809999999999,9.695500000000038,0.5660090659009341,841.6169889504255,2.999097508167372,17.0,,0.17186841492787952,0.0,841.6169889504255,,0.0002498379143090878,0.0,17.687816180160542,0.02221342984165627
166,05728.csv,24.0,2316.938,49,41.05816547192315,34.059198400298385,41.77732713437297,843.2231873170643,6.535185932992054,835.4943224866137,0.916585898810739,0.1146180169575295,1.2874525221379407,,1265.7602086897075,475.547,9.702999999999976,0.563963381406858,844.1610250309228,2.5462987780993145,17.0,,0.19111082446422056,0.0,844.1610250309228,,0.0003044720956331664,0.0,17.772686104220515,0.021929321315705866
167,05732.csv,24.0,2355.609,46,41.047029587744966,34.55651436751892,41.766029967616454,868.7282828280606,8.19445514707958,859.1562534435528,1.1018438761251086,0.1261488246394544,1.3090153642307354,,1351.416363887672,446.40700000000015,9.672000000000024,0.5138626298049898,869.4321898590632,3.896965929365035,15.0,,,,,,,,,
168,05734.csv,24.0,2383.953,45,41.051007697556734,34.40592045769559,41.75578600218294,833.2922853016612,9.027057447713272,821.3774837680097,1.42984661490514,0.1451320399141467,1.3250793286429356,,1258.386536253206,436.4369999999999,9.672000000000024,0.5237501986976932,822.5587923502409,4.064006951852123,15.0,,,,,,,,,
